image,true_label,full_ai_probability,spatial_only_ai_probability,frequency_only_ai_probability,full_minus_spatial_only,full_minus_frequency_only,branch_disagreement,spatial_supports_ai,frequency_supports_ai,path
TEMP_TEST\FAKE\367 (10).jpg,FAKE,0.2692332863807678,0.26947203278541565,0.5092272162437439,-0.00023874640464782715,-0.23999392986297607,0.23975518345832825,0,0,TEMP_TEST\FAKE\367 (10).jpg
TEMP_TEST\FAKE\369 (3).jpg,FAKE,0.5079545378684998,0.5069296360015869,0.510966956615448,0.0010249018669128418,-0.003012418746948242,0.004037320613861084,0,0,TEMP_TEST\FAKE\369 (3).jpg
TEMP_TEST\FAKE\374 (3).jpg,FAKE,0.29661935567855835,0.29654985666275024,0.5090025663375854,6.949901580810547e-05,-0.2123832106590271,0.2124527096748352,0,0,TEMP_TEST\FAKE\374 (3).jpg
TEMP_TEST\FAKE\375 (10).jpg,FAKE,0.4956207871437073,0.4970698952674866,0.5092871785163879,-0.0014491081237792969,-0.013666391372680664,0.012217283248901367,0,0,TEMP_TEST\FAKE\375 (10).jpg
TEMP_TEST\FAKE\377 (3).jpg,FAKE,0.3984401226043701,0.3974178731441498,0.5100618600845337,0.001022249460220337,-0.11162173748016357,0.11264398694038391,0,0,TEMP_TEST\FAKE\377 (3).jpg
TEMP_TEST\FAKE\378 (2).jpg,FAKE,0.4262863099575043,0.4252507984638214,0.5111886858940125,0.0010355114936828613,-0.08490237593650818,0.08593788743019104,0,0,TEMP_TEST\FAKE\378 (2).jpg
TEMP_TEST\FAKE\382 (9).jpg,FAKE,0.3182591199874878,0.3184181749820709,0.5093523859977722,-0.00015905499458312988,-0.19109326601028442,0.1909342110157013,0,0,TEMP_TEST\FAKE\382 (9).jpg
TEMP_TEST\FAKE\384 (2).jpg,FAKE,0.00886768288910389,0.008824674412608147,0.5100101232528687,4.30084764957428e-05,-0.5011424403637648,0.5011854488402605,0,0,TEMP_TEST\FAKE\384 (2).jpg
TEMP_TEST\FAKE\384 (3).jpg,FAKE,0.09184006601572037,0.09138720482587814,0.5102390646934509,0.0004528611898422241,-0.41839899867773056,0.4188518598675728,0,0,TEMP_TEST\FAKE\384 (3).jpg
TEMP_TEST\FAKE\392 (10).jpg,FAKE,0.5467015504837036,0.5523102283477783,0.5072451829910278,-0.005608677864074707,0.03945636749267578,0.04506504535675049,0,0,TEMP_TEST\FAKE\392 (10).jpg
TEMP_TEST\FAKE\393 (3).jpg,FAKE,0.11374296993017197,0.113495834171772,0.5109614729881287,0.0002471357583999634,-0.3972185030579567,0.39746563881635666,0,0,TEMP_TEST\FAKE\393 (3).jpg
TEMP_TEST\FAKE\4 (2).jpg,FAKE,0.064997598528862,0.06512275338172913,0.5093113780021667,-0.00012515485286712646,-0.44431377947330475,0.4441886246204376,0,0,TEMP_TEST\FAKE\4 (2).jpg
TEMP_TEST\FAKE\402 (9).jpg,FAKE,0.10171163082122803,0.10242147743701935,0.5081341862678528,-0.0007098466157913208,-0.40642255544662476,0.40571270883083344,0,0,TEMP_TEST\FAKE\402 (9).jpg
TEMP_TEST\FAKE\403 (6).jpg,FAKE,0.4410433769226074,0.44437363743782043,0.506930410861969,-0.0033302605152130127,-0.06588703393936157,0.06255677342414856,0,0,TEMP_TEST\FAKE\403 (6).jpg
TEMP_TEST\FAKE\408 (9).jpg,FAKE,0.034559398889541626,0.03501547873020172,0.5064110159873962,-0.0004560798406600952,-0.4718516170978546,0.4713955372571945,0,0,TEMP_TEST\FAKE\408 (9).jpg
TEMP_TEST\FAKE\408.jpg,FAKE,0.04187718778848648,0.04199405014514923,0.5074165463447571,-0.00011686235666275024,-0.4655393585562706,0.46542249619960785,0,0,TEMP_TEST\FAKE\408.jpg
TEMP_TEST\FAKE\41 (9).jpg,FAKE,0.492040753364563,0.4910900592803955,0.5104174017906189,0.0009506940841674805,-0.018376648426055908,0.01932734251022339,0,0,TEMP_TEST\FAKE\41 (9).jpg
TEMP_TEST\FAKE\419 (3).jpg,FAKE,0.42485564947128296,0.4262593388557434,0.5105140209197998,-0.0014036893844604492,-0.08565837144851685,0.0842546820640564,0,0,TEMP_TEST\FAKE\419 (3).jpg
TEMP_TEST\FAKE\419 (6).jpg,FAKE,0.4826474189758301,0.4826040267944336,0.508455216884613,4.3392181396484375e-05,-0.02580779790878296,0.025851190090179443,0,0,TEMP_TEST\FAKE\419 (6).jpg
TEMP_TEST\FAKE\425 (8).jpg,FAKE,0.5126618146896362,0.5139170289039612,0.5086194276809692,-0.0012552142143249512,0.004042387008666992,0.005297601222991943,0,0,TEMP_TEST\FAKE\425 (8).jpg
TEMP_TEST\FAKE\428 (2).jpg,FAKE,0.24152715504169464,0.2418052703142166,0.5086299180984497,-0.00027811527252197266,-0.26710276305675507,0.2668246477842331,0,0,TEMP_TEST\FAKE\428 (2).jpg
TEMP_TEST\FAKE\429 (4).jpg,FAKE,0.45322278141975403,0.453278124332428,0.5087859034538269,-5.5342912673950195e-05,-0.055563122034072876,0.055507779121398926,0,0,TEMP_TEST\FAKE\429 (4).jpg
TEMP_TEST\FAKE\430 (8).jpg,FAKE,0.14773237705230713,0.148397296667099,0.5077828168869019,-0.0006649196147918701,-0.3600504398345947,0.35938552021980286,0,0,TEMP_TEST\FAKE\430 (8).jpg
TEMP_TEST\FAKE\431 (9).jpg,FAKE,0.4461708068847656,0.44540125131607056,0.5100787878036499,0.0007695555686950684,-0.06390798091888428,0.06467753648757935,0,0,TEMP_TEST\FAKE\431 (9).jpg
TEMP_TEST\FAKE\432 (3).jpg,FAKE,0.41048839688301086,0.4130839407444,0.5081557631492615,-0.00259554386138916,-0.09766736626625061,0.09507182240486145,0,0,TEMP_TEST\FAKE\432 (3).jpg
TEMP_TEST\FAKE\437 (7).jpg,FAKE,0.26165780425071716,0.2623077929019928,0.5086570382118225,-0.0006499886512756348,-0.24699923396110535,0.2463492453098297,0,0,TEMP_TEST\FAKE\437 (7).jpg
TEMP_TEST\FAKE\438 (8).jpg,FAKE,0.41042420268058777,0.40965157747268677,0.5097469687461853,0.000772625207901001,-0.09932276606559753,0.10009539127349854,0,0,TEMP_TEST\FAKE\438 (8).jpg
TEMP_TEST\FAKE\439 (2).jpg,FAKE,0.5411971807479858,0.5398818254470825,0.5105015635490417,0.0013153553009033203,0.030695617198944092,0.02938026189804077,0,0,TEMP_TEST\FAKE\439 (2).jpg
TEMP_TEST\FAKE\44 (8).jpg,FAKE,0.3924877345561981,0.39260995388031006,0.5085550546646118,-0.00012221932411193848,-0.1160673201084137,0.11594510078430176,0,0,TEMP_TEST\FAKE\44 (8).jpg
TEMP_TEST\FAKE\440 (8).jpg,FAKE,0.23636981844902039,0.23563124239444733,0.5103320479393005,0.0007385760545730591,-0.27396222949028015,0.2747008055448532,0,0,TEMP_TEST\FAKE\440 (8).jpg
TEMP_TEST\FAKE\444 (10).jpg,FAKE,0.41685453057289124,0.4161829352378845,0.5101776719093323,0.0006715953350067139,-0.09332314133644104,0.09399473667144775,0,0,TEMP_TEST\FAKE\444 (10).jpg
TEMP_TEST\FAKE\452 (3).jpg,FAKE,0.20142874121665955,0.20091773569583893,0.5108779072761536,0.0005110055208206177,-0.309449166059494,0.30996017158031464,0,0,TEMP_TEST\FAKE\452 (3).jpg
TEMP_TEST\FAKE\452 (4).jpg,FAKE,0.45016467571258545,0.4495464265346527,0.5094856023788452,0.0006182491779327393,-0.059320926666259766,0.059939175844192505,0,0,TEMP_TEST\FAKE\452 (4).jpg
TEMP_TEST\FAKE\453 (3).jpg,FAKE,0.006312833167612553,0.00644517969340086,0.5062952637672424,-0.0001323465257883072,-0.4999824305996299,0.49985008407384157,0,0,TEMP_TEST\FAKE\453 (3).jpg
TEMP_TEST\FAKE\46 (5).jpg,FAKE,0.27805495262145996,0.27772489190101624,0.5094366669654846,0.0003300607204437256,-0.23138171434402466,0.23171177506446838,0,0,TEMP_TEST\FAKE\46 (5).jpg
TEMP_TEST\FAKE\460 (9).jpg,FAKE,0.02933068946003914,0.02955046109855175,0.5068466663360596,-0.0002197716385126114,-0.47751597687602043,0.4772962052375078,0,0,TEMP_TEST\FAKE\460 (9).jpg
TEMP_TEST\FAKE\474 (4).jpg,FAKE,0.47731778025627136,0.4766387641429901,0.5092903971672058,0.00067901611328125,-0.03197261691093445,0.0326516330242157,0,0,TEMP_TEST\FAKE\474 (4).jpg
TEMP_TEST\FAKE\477 (9).jpg,FAKE,0.280946284532547,0.2818543314933777,0.5081570744514465,-0.0009080469608306885,-0.22721078991889954,0.22630274295806885,0,0,TEMP_TEST\FAKE\477 (9).jpg
TEMP_TEST\FAKE\48 (6).jpg,FAKE,0.45101991295814514,0.45345959067344666,0.5078273415565491,-0.0024396777153015137,-0.05680742859840393,0.05436775088310242,0,0,TEMP_TEST\FAKE\48 (6).jpg
TEMP_TEST\FAKE\481 (3).jpg,FAKE,0.23072278499603271,0.23698332905769348,0.5042670369148254,-0.006260544061660767,-0.2735442519187927,0.26728370785713196,0,0,TEMP_TEST\FAKE\481 (3).jpg
TEMP_TEST\FAKE\483 (10).jpg,FAKE,0.5264557600021362,0.5279558897018433,0.5106014013290405,-0.0015001296997070312,0.015854358673095703,0.017354488372802734,0,0,TEMP_TEST\FAKE\483 (10).jpg
TEMP_TEST\FAKE\484 (5).jpg,FAKE,0.44905588030815125,0.44948339462280273,0.5092531442642212,-0.00042751431465148926,-0.060197263956069946,0.05976974964141846,0,0,TEMP_TEST\FAKE\484 (5).jpg
TEMP_TEST\FAKE\486 (3).jpg,FAKE,0.5449942350387573,0.5442230105400085,0.510082483291626,0.0007712244987487793,0.03491175174713135,0.03414052724838257,0,0,TEMP_TEST\FAKE\486 (3).jpg
TEMP_TEST\FAKE\489 (10).jpg,FAKE,0.5003632307052612,0.49939918518066406,0.5102270245552063,0.000964045524597168,-0.009863793849945068,0.010827839374542236,0,0,TEMP_TEST\FAKE\489 (10).jpg
TEMP_TEST\FAKE\49 (9).jpg,FAKE,0.38818228244781494,0.3867426812648773,0.5092464089393616,0.001439601182937622,-0.12106412649154663,0.12250372767448425,0,0,TEMP_TEST\FAKE\49 (9).jpg
TEMP_TEST\FAKE\490 (3).jpg,FAKE,0.07324860990047455,0.0738048329949379,0.5071465373039246,-0.0005562230944633484,-0.43389792740345,0.43334170430898666,0,0,TEMP_TEST\FAKE\490 (3).jpg
TEMP_TEST\FAKE\491 (3).jpg,FAKE,0.5413184762001038,0.540417492389679,0.5109121203422546,0.0009009838104248047,0.03040635585784912,0.029505372047424316,0,0,TEMP_TEST\FAKE\491 (3).jpg
TEMP_TEST\FAKE\493 (10).jpg,FAKE,0.45730236172676086,0.4568256437778473,0.5097748041152954,0.0004767179489135742,-0.052472442388534546,0.05294916033744812,0,0,TEMP_TEST\FAKE\493 (10).jpg
TEMP_TEST\FAKE\497 (6).jpg,FAKE,0.4137372374534607,0.4161461889743805,0.5079001784324646,-0.0024089515209198,-0.0941629409790039,0.0917539894580841,0,0,TEMP_TEST\FAKE\497 (6).jpg
TEMP_TEST\FAKE\498 (2).jpg,FAKE,0.10052883625030518,0.10022018849849701,0.5097518563270569,0.0003086477518081665,-0.4092230200767517,0.4095316678285599,0,0,TEMP_TEST\FAKE\498 (2).jpg
TEMP_TEST\FAKE\500 (3).jpg,FAKE,0.353726863861084,0.354006826877594,0.5091466903686523,-0.00027996301651000977,-0.15541982650756836,0.15513986349105835,0,0,TEMP_TEST\FAKE\500 (3).jpg
TEMP_TEST\FAKE\505 (9).jpg,FAKE,0.3830142617225647,0.38428956270217896,0.5080130696296692,-0.0012753009796142578,-0.12499880790710449,0.12372350692749023,0,0,TEMP_TEST\FAKE\505 (9).jpg
TEMP_TEST\FAKE\506 (9).jpg,FAKE,0.42174679040908813,0.4258251488208771,0.5069820880889893,-0.00407835841178894,-0.08523529767990112,0.08115693926811218,0,0,TEMP_TEST\FAKE\506 (9).jpg
TEMP_TEST\FAKE\51 (3).jpg,FAKE,0.46041139960289,0.4607580602169037,0.508422315120697,-0.0003466606140136719,-0.04801091551780701,0.047664254903793335,0,0,TEMP_TEST\FAKE\51 (3).jpg
TEMP_TEST\FAKE\510.jpg,FAKE,0.03675480931997299,0.037052832543849945,0.5069217085838318,-0.0002980232238769531,-0.4701668992638588,0.46986887603998184,0,0,TEMP_TEST\FAKE\510.jpg
TEMP_TEST\FAKE\513 (3).jpg,FAKE,0.2287922203540802,0.230840265750885,0.5074464678764343,-0.0020480453968048096,-0.2786542475223541,0.2766062021255493,0,0,TEMP_TEST\FAKE\513 (3).jpg
TEMP_TEST\FAKE\515 (3).jpg,FAKE,0.04397723451256752,0.04428898170590401,0.5072181820869446,-0.0003117471933364868,-0.46324094757437706,0.4629292003810406,0,0,TEMP_TEST\FAKE\515 (3).jpg
TEMP_TEST\FAKE\516 (3).jpg,FAKE,0.26435351371765137,0.2646115720272064,0.5095375776290894,-0.0002580583095550537,-0.245184063911438,0.24492600560188293,0,0,TEMP_TEST\FAKE\516 (3).jpg
TEMP_TEST\FAKE\517 (9).jpg,FAKE,0.11240342259407043,0.1124199777841568,0.5087335705757141,-1.6555190086364746e-05,-0.3963301479816437,0.3963135927915573,0,0,TEMP_TEST\FAKE\517 (9).jpg
TEMP_TEST\FAKE\518 (3).jpg,FAKE,0.12318293750286102,0.1244477704167366,0.5091856718063354,-0.0012648329138755798,-0.3860027343034744,0.38473790138959885,0,0,TEMP_TEST\FAKE\518 (3).jpg
TEMP_TEST\FAKE\523 (10).jpg,FAKE,0.5330637693405151,0.5334171652793884,0.5099208950996399,-0.000353395938873291,0.023142874240875244,0.023496270179748535,0,0,TEMP_TEST\FAKE\523 (10).jpg
TEMP_TEST\FAKE\530 (5).jpg,FAKE,0.541132926940918,0.5418539047241211,0.5082710385322571,-0.000720977783203125,0.03286188840866089,0.033582866191864014,0,0,TEMP_TEST\FAKE\530 (5).jpg
TEMP_TEST\FAKE\531.jpg,FAKE,0.5542629361152649,0.5552242398262024,0.50804603099823,-0.0009613037109375,0.04621690511703491,0.04717820882797241,0,0,TEMP_TEST\FAKE\531.jpg
TEMP_TEST\FAKE\532 (2).jpg,FAKE,0.21409480273723602,0.2145194113254547,0.5079100131988525,-0.00042460858821868896,-0.2938152104616165,0.2933906018733978,0,0,TEMP_TEST\FAKE\532 (2).jpg
TEMP_TEST\FAKE\549 (6).jpg,FAKE,0.5122463703155518,0.5114386081695557,0.5099515318870544,0.0008077621459960938,0.0022948384284973145,0.0014870762825012207,0,0,TEMP_TEST\FAKE\549 (6).jpg
TEMP_TEST\FAKE\552 (3).jpg,FAKE,0.2667374908924103,0.26725295186042786,0.5085437297821045,-0.0005154609680175781,-0.2418062388896942,0.24129077792167664,0,0,TEMP_TEST\FAKE\552 (3).jpg
TEMP_TEST\FAKE\552.jpg,FAKE,0.07454225420951843,0.07514156401157379,0.5070134997367859,-0.0005993098020553589,-0.43247124552726746,0.4318719357252121,0,0,TEMP_TEST\FAKE\552.jpg
TEMP_TEST\FAKE\560 (9).jpg,FAKE,0.22836866974830627,0.22785857319831848,0.509332001209259,0.000510096549987793,-0.28096333146095276,0.28147342801094055,0,0,TEMP_TEST\FAKE\560 (9).jpg
TEMP_TEST\FAKE\561.jpg,FAKE,0.533775269985199,0.5334384441375732,0.5100075602531433,0.0003368258476257324,0.023767709732055664,0.02343088388442993,0,0,TEMP_TEST\FAKE\561.jpg
TEMP_TEST\FAKE\564 (3).jpg,FAKE,0.42483627796173096,0.425508975982666,0.5106754899024963,-0.0006726980209350586,-0.08583921194076538,0.08516651391983032,0,0,TEMP_TEST\FAKE\564 (3).jpg
TEMP_TEST\FAKE\565.jpg,FAKE,0.42152801156044006,0.42234525084495544,0.5091590285301208,-0.0008172392845153809,-0.08763101696968079,0.0868137776851654,0,0,TEMP_TEST\FAKE\565.jpg
TEMP_TEST\FAKE\566 (3).jpg,FAKE,0.06416168063879013,0.06397537142038345,0.5107098817825317,0.00018630921840667725,-0.4465482011437416,0.4467345103621483,0,0,TEMP_TEST\FAKE\566 (3).jpg
TEMP_TEST\FAKE\567 (3).jpg,FAKE,0.510331392288208,0.5086864829063416,0.510685920715332,0.001644909381866455,-0.00035452842712402344,0.0019994378089904785,0,0,TEMP_TEST\FAKE\567 (3).jpg
TEMP_TEST\FAKE\568 (10).jpg,FAKE,0.4903339743614197,0.49094200134277344,0.5096843838691711,-0.0006080269813537598,-0.019350409507751465,0.018742382526397705,0,0,TEMP_TEST\FAKE\568 (10).jpg
TEMP_TEST\FAKE\569 (8).jpg,FAKE,0.3511786162853241,0.35378381609916687,0.5082923769950867,-0.0026051998138427734,-0.15711376070976257,0.1545085608959198,0,0,TEMP_TEST\FAKE\569 (8).jpg
TEMP_TEST\FAKE\57 (8).jpg,FAKE,0.20348580181598663,0.20301863551139832,0.5091231465339661,0.00046716630458831787,-0.30563734471797943,0.30610451102256775,0,0,TEMP_TEST\FAKE\57 (8).jpg
TEMP_TEST\FAKE\574 (8).jpg,FAKE,0.31964120268821716,0.31889548897743225,0.510132372379303,0.0007457137107849121,-0.19049116969108582,0.19123688340187073,0,0,TEMP_TEST\FAKE\574 (8).jpg
TEMP_TEST\FAKE\578 (7).jpg,FAKE,0.3806852400302887,0.38453203439712524,0.5061396956443787,-0.003846794366836548,-0.12545445561408997,0.12160766124725342,0,0,TEMP_TEST\FAKE\578 (7).jpg
TEMP_TEST\FAKE\581 (10).jpg,FAKE,0.26056966185569763,0.2614821791648865,0.5083410739898682,-0.0009125173091888428,-0.24777141213417053,0.2468588948249817,0,0,TEMP_TEST\FAKE\581 (10).jpg
TEMP_TEST\FAKE\589 (3).jpg,FAKE,0.07573175430297852,0.07540899515151978,0.5100354552268982,0.00032275915145874023,-0.4343037009239197,0.4346264600753784,0,0,TEMP_TEST\FAKE\589 (3).jpg
TEMP_TEST\FAKE\594 (3).jpg,FAKE,0.3715876340866089,0.371128648519516,0.5105242729187012,0.0004589855670928955,-0.13893663883209229,0.13939562439918518,0,0,TEMP_TEST\FAKE\594 (3).jpg
TEMP_TEST\FAKE\599 (3).jpg,FAKE,0.08154185861349106,0.0818554162979126,0.5096615552902222,-0.0003135576844215393,-0.4281196966767311,0.42780613899230957,0,0,TEMP_TEST\FAKE\599 (3).jpg
TEMP_TEST\FAKE\599.jpg,FAKE,0.26343438029289246,0.26411235332489014,0.5071896910667419,-0.0006779730319976807,-0.2437553107738495,0.2430773377418518,0,0,TEMP_TEST\FAKE\599.jpg
TEMP_TEST\FAKE\601 (5).jpg,FAKE,0.5268657803535461,0.5272728204727173,0.5088234543800354,-0.0004070401191711426,0.018042325973510742,0.018449366092681885,0,0,TEMP_TEST\FAKE\601 (5).jpg
TEMP_TEST\FAKE\605 (8).jpg,FAKE,0.30811432003974915,0.30763480067253113,0.5083593726158142,0.0004795193672180176,-0.20024505257606506,0.20072457194328308,0,0,TEMP_TEST\FAKE\605 (8).jpg
TEMP_TEST\FAKE\609 (3).jpg,FAKE,0.3623836040496826,0.3604024350643158,0.5101147294044495,0.0019811689853668213,-0.14773112535476685,0.14971229434013367,0,0,TEMP_TEST\FAKE\609 (3).jpg
TEMP_TEST\FAKE\614 (5).jpg,FAKE,0.4712965786457062,0.4717878997325897,0.5082438588142395,-0.0004913210868835449,-0.036947280168533325,0.03645595908164978,0,0,TEMP_TEST\FAKE\614 (5).jpg
TEMP_TEST\FAKE\615 (9).jpg,FAKE,0.4559159278869629,0.4545775055885315,0.5115253925323486,0.0013384222984313965,-0.05560946464538574,0.05694788694381714,0,0,TEMP_TEST\FAKE\615 (9).jpg
TEMP_TEST\FAKE\621 (4).jpg,FAKE,0.3288281261920929,0.3297893702983856,0.5090572237968445,-0.0009612441062927246,-0.1802290976047516,0.17926785349845886,0,0,TEMP_TEST\FAKE\621 (4).jpg
TEMP_TEST\FAKE\628 (6).jpg,FAKE,0.2335885614156723,0.23262344300746918,0.5098223686218262,0.000965118408203125,-0.27623380720615387,0.277198925614357,0,0,TEMP_TEST\FAKE\628 (6).jpg
TEMP_TEST\FAKE\632 (9).jpg,FAKE,0.21415024995803833,0.21312996745109558,0.5105333924293518,0.001020282506942749,-0.2963831424713135,0.2974034249782562,0,0,TEMP_TEST\FAKE\632 (9).jpg
TEMP_TEST\FAKE\634 (2).jpg,FAKE,0.5159909725189209,0.5169806480407715,0.508339524269104,-0.000989675521850586,0.0076514482498168945,0.00864112377166748,0,0,TEMP_TEST\FAKE\634 (2).jpg
TEMP_TEST\FAKE\64 (3).jpg,FAKE,0.275646448135376,0.27534934878349304,0.5111784338951111,0.00029709935188293457,-0.2355319857597351,0.23582908511161804,0,0,TEMP_TEST\FAKE\64 (3).jpg
TEMP_TEST\FAKE\640 (3).jpg,FAKE,0.09184006601572037,0.09138720482587814,0.5102390646934509,0.0004528611898422241,-0.41839899867773056,0.4188518598675728,0,0,TEMP_TEST\FAKE\640 (3).jpg
TEMP_TEST\FAKE\646 (3).jpg,FAKE,0.08381155133247375,0.08344244956970215,0.5118975043296814,0.00036910176277160645,-0.42808595299720764,0.42845505475997925,0,0,TEMP_TEST\FAKE\646 (3).jpg
TEMP_TEST\FAKE\648 (8).jpg,FAKE,0.335556298494339,0.334892600774765,0.5094817876815796,0.0006636977195739746,-0.1739254891872406,0.17458918690681458,0,0,TEMP_TEST\FAKE\648 (8).jpg
TEMP_TEST\FAKE\651 (8).jpg,FAKE,0.27634090185165405,0.2785208225250244,0.5074446201324463,-0.0021799206733703613,-0.23110371828079224,0.22892379760742188,0,0,TEMP_TEST\FAKE\651 (8).jpg
TEMP_TEST\FAKE\653 (6).jpg,FAKE,0.03130160644650459,0.031383879482746124,0.5088145732879639,-8.227303624153137e-05,-0.4775129668414593,0.47743069380521774,0,0,TEMP_TEST\FAKE\653 (6).jpg
TEMP_TEST\FAKE\657 (3).jpg,FAKE,0.005769229959696531,0.005833936855196953,0.5069139003753662,-6.470689550042152e-05,-0.5011446704156697,0.5010799635201693,0,0,TEMP_TEST\FAKE\657 (3).jpg
TEMP_TEST\FAKE\659.jpg,FAKE,0.012981250882148743,0.013061094097793102,0.5074211359024048,-7.984321564435959e-05,-0.49443988502025604,0.4943600418046117,0,0,TEMP_TEST\FAKE\659.jpg
TEMP_TEST\FAKE\66 (10).jpg,FAKE,0.41142675280570984,0.41076594591140747,0.5099800825119019,0.0006608068943023682,-0.09855332970619202,0.09921413660049438,0,0,TEMP_TEST\FAKE\66 (10).jpg
TEMP_TEST\FAKE\661 (9).jpg,FAKE,0.34539127349853516,0.3460715413093567,0.5095994472503662,-0.0006802678108215332,-0.16420817375183105,0.16352790594100952,0,0,TEMP_TEST\FAKE\661 (9).jpg
TEMP_TEST\FAKE\664 (5).jpg,FAKE,0.2898878753185272,0.29031112790107727,0.5080257654190063,-0.00042325258255004883,-0.21813789010047913,0.21771463751792908,0,0,TEMP_TEST\FAKE\664 (5).jpg
TEMP_TEST\FAKE\668 (9).jpg,FAKE,0.3226865828037262,0.32414448261260986,0.5084870457649231,-0.001457899808883667,-0.1858004629611969,0.18434256315231323,0,0,TEMP_TEST\FAKE\668 (9).jpg
TEMP_TEST\FAKE\67 (3).jpg,FAKE,0.003947780001908541,0.004025816917419434,0.5062804222106934,-7.803691551089287e-05,-0.5023326422087848,0.5022546052932739,0,0,TEMP_TEST\FAKE\67 (3).jpg
TEMP_TEST\FAKE\672 (3).jpg,FAKE,0.015757810324430466,0.01591721922159195,0.507053792476654,-0.00015940889716148376,-0.4912959821522236,0.4911365732550621,0,0,TEMP_TEST\FAKE\672 (3).jpg
TEMP_TEST\FAKE\675 (3).jpg,FAKE,0.5179650187492371,0.5179615020751953,0.5105156302452087,3.516674041748047e-06,0.00744938850402832,0.007445871829986572,0,0,TEMP_TEST\FAKE\675 (3).jpg
TEMP_TEST\FAKE\675 (8).jpg,FAKE,0.1685592085123062,0.16845740377902985,0.5087793469429016,0.00010180473327636719,-0.3402201384305954,0.34032194316387177,0,0,TEMP_TEST\FAKE\675 (8).jpg
TEMP_TEST\FAKE\676 (10).jpg,FAKE,0.46217843890190125,0.46263912320137024,0.5094071626663208,-0.00046068429946899414,-0.047228723764419556,0.04676803946495056,0,0,TEMP_TEST\FAKE\676 (10).jpg
TEMP_TEST\FAKE\676 (3).jpg,FAKE,0.39781782031059265,0.39905846118927,0.5101984143257141,-0.0012406408786773682,-0.11238059401512146,0.11113995313644409,0,0,TEMP_TEST\FAKE\676 (3).jpg
TEMP_TEST\FAKE\679 (3).jpg,FAKE,0.03259536623954773,0.03229118511080742,0.5125504732131958,0.00030418112874031067,-0.47995510697364807,0.4802592881023884,0,0,TEMP_TEST\FAKE\679 (3).jpg
TEMP_TEST\FAKE\680.jpg,FAKE,0.5225748419761658,0.523434042930603,0.509589672088623,-0.0008592009544372559,0.012985169887542725,0.01384437084197998,0,0,TEMP_TEST\FAKE\680.jpg
TEMP_TEST\FAKE\688 (5).jpg,FAKE,0.2953871786594391,0.2986782193183899,0.5070573091506958,-0.0032910406589508057,-0.2116701304912567,0.2083790898323059,0,0,TEMP_TEST\FAKE\688 (5).jpg
TEMP_TEST\FAKE\701 (2).jpg,FAKE,0.3370742201805115,0.3363020718097687,0.5090771913528442,0.0007721483707427979,-0.17200297117233276,0.17277511954307556,0,0,TEMP_TEST\FAKE\701 (2).jpg
TEMP_TEST\FAKE\703 (7).jpg,FAKE,0.532719612121582,0.5325743556022644,0.5097675919532776,0.00014525651931762695,0.022952020168304443,0.022806763648986816,0,0,TEMP_TEST\FAKE\703 (7).jpg
TEMP_TEST\FAKE\707 (3).jpg,FAKE,0.5454869270324707,0.551723837852478,0.5038332343101501,-0.006236910820007324,0.04165369272232056,0.04789060354232788,0,0,TEMP_TEST\FAKE\707 (3).jpg
TEMP_TEST\FAKE\709 (4).jpg,FAKE,0.0036763898096978664,0.0037219792138785124,0.5068848729133606,-4.558940418064594e-05,-0.5032084831036627,0.5031628936994821,0,0,TEMP_TEST\FAKE\709 (4).jpg
TEMP_TEST\FAKE\71 (10).jpg,FAKE,0.450207382440567,0.44879862666130066,0.5098775625228882,0.0014087557792663574,-0.05967018008232117,0.061078935861587524,0,0,TEMP_TEST\FAKE\71 (10).jpg
TEMP_TEST\FAKE\711 (2).jpg,FAKE,0.34717822074890137,0.3457803726196289,0.5101152658462524,0.001397848129272461,-0.16293704509735107,0.16433489322662354,0,0,TEMP_TEST\FAKE\711 (2).jpg
TEMP_TEST\FAKE\715 (6).jpg,FAKE,0.12915004789829254,0.12902815639972687,0.5094400644302368,0.00012189149856567383,-0.3802900165319443,0.38041190803050995,0,0,TEMP_TEST\FAKE\715 (6).jpg
TEMP_TEST\FAKE\719 (3).jpg,FAKE,0.5562230348587036,0.5580896735191345,0.5084330439567566,-0.0018666386604309082,0.04778999090194702,0.04965662956237793,0,0,TEMP_TEST\FAKE\719 (3).jpg
TEMP_TEST\FAKE\722 (3).jpg,FAKE,0.37312015891075134,0.3790242671966553,0.503795325756073,-0.005904108285903931,-0.13067516684532166,0.12477105855941772,0,0,TEMP_TEST\FAKE\722 (3).jpg
TEMP_TEST\FAKE\73 (8).jpg,FAKE,0.1919722706079483,0.19421081244945526,0.5079345107078552,-0.002238541841506958,-0.3159622400999069,0.31372369825839996,0,0,TEMP_TEST\FAKE\73 (8).jpg
TEMP_TEST\FAKE\730 (7).jpg,FAKE,0.4352300465106964,0.43608173727989197,0.5106862783432007,-0.0008516907691955566,-0.07545623183250427,0.07460454106330872,0,0,TEMP_TEST\FAKE\730 (7).jpg
TEMP_TEST\FAKE\733 (9).jpg,FAKE,0.5307926535606384,0.5333312749862671,0.5094025731086731,-0.002538621425628662,0.021390080451965332,0.023928701877593994,0,0,TEMP_TEST\FAKE\733 (9).jpg
